z_ang,phi_mean_ev,phi_std_ev,phi_min_ev,phi_max_ev
13.541236037612348,2.321982931629665,0.6254979822846674,0.44414677913154904,3.5451462055947984
13.61463027087854,2.1313941483118883,0.5802148639475299,0.2348109123555086,3.261175541812653
13.68802450414473,1.9123983796113033,0.5265572086081489,0.21480022291091413,2.8384297741229125
13.761418737410922,1.6768204270744078,0.4954841541500536,0.433132090180108,2.7756250284223496
13.834812970677113,1.4377486171365719,0.5556674872379095,0.2694645091670254,2.8510197669453823
13.908207203943306,1.210291324422767,0.7225001130793838,-0.593042748570191,2.822509691397617
13.981601437209497,1.0125400515003073,0.9435711508374003,-1.3991170185496957,2.699224965705246
14.054995670475689,0.863291207149339,1.1586751529962707,-2.057541854804648,2.666549608426702
14.12838990374188,0.7739442618598332,1.3124397151401999,-2.431046465710636,2.734646761606604
14.201784137008072,0.7406141418915273,1.3624989859449415,-2.409773942668399,2.676307865758534
14.275178370274263,0.7467962729416218,1.29523970838363,-2.431200409655862,2.563731394911939
14.348572603540456,0.7767166524535315,1.1380426015391267,-2.1018768297200734,2.5318053227797708
14.421966836806646,0.8275805086216586,0.9596171582651923,-1.529382491125962,2.480937306110641
14.495361070072839,0.9101930972107004,0.8319098075311002,-0.8634088491138924,2.4074380148301784
14.56875530333903,1.0355490633416333,0.7693945037746751,-0.6627351574991351,2.5720714305723105
14.64214953660522,1.198591770194946,0.7418684753708263,-0.44752116050873425,2.8239151547893697
14.715543769871413,1.3762421265466942,0.7325842806039154,-0.4313046149089266,3.0299517869265045
14.788938003137604,1.5432794496780775,0.743344545693498,-0.2305512946805083,3.1005088305916386
14.862332236403796,1.6906306980897372,0.7755735977557083,-0.1745559300404244,3.0736870002913794
14.935726469669987,1.8278074050750857,0.8163231283125405,-0.1753595886737303,3.351686647933449
15.00912070293618,1.966565549844,0.8386361159229971,0.08840280746041343,3.539281520065013
15.08251493620237,2.10311896509643,0.8227336137633051,0.461151664013305,3.613053086216487
15.155909169468563,2.2193139522752663,0.7696984040447529,0.5017000944991145,3.8053071982985474
15.229303402734754,2.2986369362408383,0.6975823252470267,0.7746979428512416,3.860386396051258
15.302697636000946,2.334055574769603,0.6370989506002912,1.1229034829885716,3.797812184461719
15.376091869267137,2.3231623221465556,0.6254847828299269,1.1261153116418279,3.6724004228568456
15.44948610253333,2.2662121069665524,0.6797907518472778,0.4807398500786937,3.7321854344012086
